transaction_id,customer_code,transaction_date,product_category,quantity,revenue,salesperson_id
T001858,99,2025-11-25,Industrial Resins,28,55486.4,P012
T001859,26,2025-11-25,Sealants,15,9831.31,P022
T001860,39,2025-11-26,Adhesives,65,21538.52,P011
T001861,5,2025-11-26,Sealants,106,58763.8,P023
T001862,110,2025-11-26,Construction Chemicals,68,96856.47,P024
T001863,15,2025-11-26,Adhesives,16,5892.41,P004
T001864,12,2025-11-27,Sealants,81,53398.3,P024
T001865,101,2025-11-27,Sealants,63,39691.36,P018
T001866,23,2025-11-27,Construction Chemicals,38,49090.07,P017
T001867,84,2025-11-27,Sealants,35,22070.95,P018
T001868,93,2025-11-27,Industrial Resins,12,25514.23,P012
T001869,30,2025-11-27,Adhesives,43,16053.59,P010
T001870,115,2025-11-28,Sealants,72,40541.69,P004
T001871,103,2025-11-28,Adhesives,83,26587.52,P010
T001872,12,2025-11-28,Construction Chemicals,70,107660.46,P024
T001873,12,2025-11-28,Construction Chemicals,8,12148.7,P024
T001874,5,2025-11-28,Construction Chemicals,72,94222.32,P023
T001875,5,2025-11-28,Sealants,43,24662.86,P023
T001876,38,2025-11-28,Industrial Resins,30,56103.56,P010
T001877,9,2025-11-28,Sealants,24,13992.79,P020
T001878,2,2025-11-28,Construction Chemicals,30,42978.32,P018
T001879,90,2025-11-28,Construction Chemicals,33,42929.74,P020
T001880,57,2025-11-28,Adhesives,18,6205.2,P012
T001881,10,2025-11-29,Adhesives,53,16781.29,P014
T001882,12,2025-11-29,Construction Chemicals,66,101317.55,P024
T001883,101,2025-11-29,Construction Chemicals,36,45987.44,P018
T001884,102,2025-11-29,Sealants,31,20552.63,P024
T001885,48,2025-11-29,Construction Chemicals,8,10834.55,P017
T001886,5,2025-11-30,Construction Chemicals,39,58858.44,P023
T001887,5,2025-11-30,Sealants,41,25863.83,P023
T001888,110,2025-11-30,Sealants,1,566.26,P024
T001889,104,2025-11-30,Adhesives,35,10942.68,P014
T001890,37,2025-11-30,Sealants,33,21303.29,P026
T001891,10,2025-12-01,Industrial Resins,23,42898.12,P014
T001892,12,2025-12-01,Sealants,35,19096.54,P024
T001893,75,2025-12-01,Sealants,24,15152.45,P020
T001894,115,2025-12-02,Art & Craft,39,7568.12,P004
T001895,10,2025-12-02,Industrial Resins,70,159400.42,P014
T001896,10,2025-12-02,Industrial Resins,39,80700.12,P014
T001897,101,2025-12-02,Construction Chemicals,31,43949.62,P018
T001898,23,2025-12-02,Sealants,40,22087.66,P017
T001899,23,2025-12-02,Sealants,38,24293.24,P017
T001900,38,2025-12-02,Industrial Resins,14,27289.16,P010
T001901,9,2025-12-02,Sealants,32,21456.34,P020
T001902,56,2025-12-02,Construction Chemicals,30,44167.22,P016
T001903,15,2025-12-02,Adhesives,35,12495.85,P004
T001904,61,2025-12-02,Sealants,23,15063.75,P017
T001905,103,2025-12-03,Adhesives,78,29418.48,P010
T001906,10,2025-12-03,Industrial Resins,53,111894.17,P014
T001907,10,2025-12-03,Adhesives,91,31025.07,P014
T001908,12,2025-12-03,Sealants,77,52152.5,P024
T001909,110,2025-12-03,Sealants,34,20380.76,P024
T001910,95,2025-12-03,Sealants,22,14410.54,P008
T001911,52,2025-12-03,Adhesives,36,13570.93,P011
T001912,115,2025-12-04,Sealants,4,2700.12,P004
T001913,10,2025-12-04,Industrial Resins,70,147003.74,P014
T001914,5,2025-12-04,Construction Chemicals,59,79847.28,P023
T001915,110,2025-12-04,Construction Chemicals,34,44863.4,P024
T001916,110,2025-12-04,Sealants,42,26480.84,P024
T001917,78,2025-12-04,Adhesives,11,4214.06,P010
T001918,26,2025-12-04,Construction Chemicals,26,37338.95,P022
T001919,14,2025-12-04,Sealants,11,6355.46,P005
T001920,115,2025-12-05,Adhesives,73,27573.5,P004
T001921,103,2025-12-05,Industrial Resins,31,63963.75,P010
T001922,5,2025-12-05,Sealants,31,20681.67,P023
T001923,120,2025-12-05,Adhesives,40,14166.43,P014
T001924,104,2025-12-05,Adhesives,32,11825.53,P014
T001925,83,2025-12-05,Adhesives,30,10417.62,P011
T001926,103,2025-12-06,Industrial Resins,74,162194.65,P010
T001927,10,2025-12-06,Adhesives,54,20988.82,P014
T001928,39,2025-12-06,Industrial Resins,9,16982.28,P011
T001929,39,2025-12-06,Adhesives,39,14212.61,P011
T001930,5,2025-12-06,Sealants,77,52039.36,P023
T001931,13,2025-12-06,Adhesives,66,24196.04,P010
T001932,38,2025-12-06,Adhesives,9,3344.14,P010
T001933,38,2025-12-06,Adhesives,58,22053.56,P010
T001934,110,2025-12-06,Construction Chemicals,51,69611.47,P024
T001935,108,2025-12-06,Sealants,5,2984.77,P005
T001936,53,2025-12-06,Sealants,23,15097.5,P023
T001937,76,2025-12-06,Construction Chemicals,37,51283.08,P026
T001938,33,2025-12-06,Sealants,8,5492.56,P016
T001939,70,2025-12-07,Sealants,19,10915.47,P017
T001940,2,2025-12-07,Sealants,27,16043.29,P018
T001941,30,2025-12-07,Adhesives,18,6196.34,P010
T001942,89,2025-12-07,Construction Chemicals,27,36100.23,P026
T001943,19,2025-12-07,Industrial Resins,34,69634.96,P011
T001944,103,2025-12-08,Adhesives,22,8473.44,P010
T001945,39,2025-12-08,Industrial Resins,19,40291.66,P011
T001946,23,2025-12-08,Construction Chemicals,80,123855.63,P017
T001947,13,2025-12-08,Adhesives,94,35188.23,P010
T001948,115,2025-12-09,Adhesives,88,27540.99,P004
T001949,38,2025-12-09,Adhesives,3,937.48,P010
T001950,71,2025-12-09,Sealants,14,9501.42,P024
T001951,14,2025-12-09,Adhesives,14,4621.24,P005
T001952,76,2025-12-09,Sealants,47,30671.42,P026
T001953,3,2025-12-10,Construction Chemicals,31,44867.79,P017
T001954,37,2025-12-10,Sealants,40,26897.84,P026
T001955,27,2025-12-10,Adhesives,22,7227.12,P006
T001956,72,2025-12-10,Industrial Resins,4,9382.04,P010
T001957,101,2025-12-11,Sealants,30,18187.78,P018
T001958,80,2025-12-11,Industrial Resins,31,57880.93,P010
T001959,53,2025-12-11,Construction Chemicals,37,52161.26,P023
T001960,12,2025-12-12,Construction Chemicals,23,34914.47,P024
T001961,13,2025-12-12,Industrial Resins,11,20508.24,P010
T001962,38,2025-12-12,Industrial Resins,97,205410.7,P010
T001963,38,2025-12-12,Adhesives,26,9995.83,P010
T001964,110,2025-12-12,Sealants,58,33675.86,P024
T001965,83,2025-12-12,Industrial Resins,36,82473.77,P011
T001966,69,2025-12-12,Industrial Resins,37,68726.36,P011
T001967,103,2025-12-13,Industrial Resins,63,116804.93,P010
T001968,10,2025-12-13,Adhesives,80,28371.16,P014
T001969,101,2025-12-13,Construction Chemicals,75,120674.52,P018
T001970,5,2025-12-13,Sealants,41,22887.15,P023
T001971,23,2025-12-13,Construction Chemicals,79,125850.6,P017
T001972,84,2025-12-13,Sealants,35,19871.08,P018
T001973,102,2025-12-13,Sealants,5,3315.34,P024
T001974,68,2025-12-13,Sealants,20,11099.03,P024
T001975,27,2025-12-13,Sealants,43,26022.0,P006
T001976,10,2025-12-14,Industrial Resins,16,30735.37,P014
T001977,23,2025-12-14,Sealants,126,71056.99,P017
T001978,13,2025-12-14,Adhesives,56,20385.04,P010
T001979,13,2025-12-14,Adhesives,50,19081.46,P010
T001980,116,2025-12-14,Art & Craft,29,5528.68,P004
T001981,90,2025-12-14,Construction Chemicals,16,21537.5,P020
T001982,5,2025-12-15,Construction Chemicals,35,48767.11,P023
T001983,3,2025-12-15,Construction Chemicals,100,152905.8,P017
T001984,3,2025-12-15,Sealants,55,35402.14,P017
T001985,110,2025-12-15,Construction Chemicals,34,43416.95,P024
T001986,23,2025-12-16,Sealants,60,34353.82,P017
T001987,3,2025-12-16,Sealants,51,31447.28,P017
T001988,71,2025-12-16,Construction Chemicals,41,54711.3,P024
T001989,116,2025-12-16,Adhesives,36,12063.92,P004
T001990,1,2025-12-16,Sealants,36,22326.57,P004
T001991,103,2025-12-17,Adhesives,1,336.51,P010
T001992,39,2025-12-17,Adhesives,66,23988.13,P011
T001993,3,2025-12-17,Construction Chemicals,43,62033.65,P017
T001994,3,2025-12-17,Sealants,27,16168.69,P017
T001995,106,2025-12-17,Sealants,19,10538.41,P016
T001996,115,2025-12-18,Sealants,79,47832.66,P004
T001997,10,2025-12-18,Adhesives,65,21993.81,P014
T001998,101,2025-12-18,Construction Chemicals,47,62044.84,P018
T001999,5,2025-12-18,Construction Chemicals,60,95786.77,P023
T002000,5,2025-12-18,Construction Chemicals,54,74582.06,P023
T002001,23,2025-12-18,Construction Chemicals,56,90397.58,P017
T002002,13,2025-12-18,Industrial Resins,29,59539.82,P010
T002003,120,2025-12-18,Industrial Resins,16,31472.09,P014
T002004,103,2025-12-19,Industrial Resins,56,113323.83,P010
T002005,39,2025-12-19,Industrial Resins,25,55257.63,P011
T002006,13,2025-12-19,Adhesives,92,29207.82,P010
T002007,116,2025-12-19,Sealants,21,12269.28,P004
T002008,27,2025-12-19,Art & Craft,10,1922.87,P006
T002009,39,2025-12-20,Industrial Resins,70,145134.59,P011
T002010,55,2025-12-20,Industrial Resins,30,58385.89,P010
T002011,12,2025-12-21,Construction Chemicals,62,83163.2,P024
T002012,12,2025-12-21,Sealants,16,10006.12,P024
T002013,23,2025-12-21,Construction Chemicals,32,45375.47,P017
T002014,13,2025-12-21,Industrial Resins,43,93840.57,P010
T002015,110,2025-12-21,Construction Chemicals,47,66804.48,P024
T002016,110,2025-12-21,Sealants,71,41322.59,P024
T002017,63,2025-12-21,Art & Craft,17,3266.07,P008
T002018,115,2025-12-22,Adhesives,41,15783.89,P004
T002019,90,2025-12-22,Sealants,36,23378.06,P020
T002020,10,2025-12-23,Adhesives,45,16094.49,P014
T002021,12,2025-12-23,Construction Chemicals,46,62994.27,P024
T002022,101,2025-12-23,Construction Chemicals,40,55178.77,P018
T002023,23,2025-12-23,Construction Chemicals,98,132968.0,P017
T002024,38,2025-12-23,Industrial Resins,3,5959.33,P010
T002025,82,2025-12-23,Sealants,9,4927.08,P018
T002026,12,2025-12-24,Construction Chemicals,51,68551.78,P024
T002027,101,2025-12-24,Sealants,25,14586.95,P018
T002028,3,2025-12-24,Construction Chemicals,73,113492.91,P017
T002029,91,2025-12-24,Adhesives,38,12841.49,P008
T002030,115,2025-12-25,Art & Craft,42,8057.92,P004
T002031,103,2025-12-25,Industrial Resins,89,166358.73,P010
T002032,39,2025-12-25,Adhesives,60,22964.67,P011
T002033,5,2025-12-25,Sealants,77,46697.65,P023
T002034,3,2025-12-25,Construction Chemicals,76,111622.74,P017
T002035,102,2025-12-25,Construction Chemicals,1,1420.48,P024
T002036,2,2025-12-25,Construction Chemicals,18,28428.62,P018
T002037,26,2025-12-25,Sealants,27,15426.48,P022
T002038,34,2025-12-25,Construction Chemicals,8,10509.81,P020
T002039,46,2025-12-25,Adhesives,30,9349.1,P010
T002040,12,2025-12-26,Sealants,49,31047.46,P024
T002041,101,2025-12-26,Sealants,86,48575.2,P018
T002042,13,2025-12-26,Industrial Resins,72,142938.73,P010
T002043,38,2025-12-26,Industrial Resins,39,82984.62,P010
T002044,110,2025-12-26,Sealants,62,34975.95,P024
T002045,60,2025-12-26,Adhesives,16,5972.98,P004
T002046,56,2025-12-26,Sealants,28,17753.45,P016
T002047,93,2025-12-26,Industrial Resins,10,22639.59,P012
T002048,12,2025-12-27,Construction Chemicals,16,21038.15,P024
T002049,5,2025-12-27,Construction Chemicals,9,13069.71,P023
T002050,38,2025-12-27,Industrial Resins,43,91777.73,P010
T002051,99,2025-12-27,Adhesives,48,17602.15,P012
T002052,78,2025-12-27,Industrial Resins,15,34945.84,P010
T002053,75,2025-12-27,Construction Chemicals,37,57040.79,P020
T002054,30,2025-12-27,Industrial Resins,25,54536.28,P010
T002055,101,2025-12-28,Sealants,75,41664.54,P018
T002056,13,2025-12-28,Industrial Resins,24,52215.66,P010
T002057,77,2025-12-28,Construction Chemicals,36,48202.2,P020
T002058,70,2025-12-28,Construction Chemicals,21,32950.93,P017
T002059,47,2025-12-28,Sealants,46,30010.91,P018
T002060,103,2025-12-29,Adhesives,63,23366.1,P010
T002061,12,2025-12-29,Sealants,38,20973.79,P024
T002062,39,2025-12-29,Adhesives,72,23292.91,P011
T002063,39,2025-12-29,Adhesives,100,36129.22,P011
T002064,34,2025-12-29,Sealants,26,17857.31,P020
T002065,55,2025-12-29,Adhesives,41,14400.35,P010
T002066,48,2025-12-29,Construction Chemicals,30,47340.65,P017
T002067,39,2025-12-30,Industrial Resins,58,116026.42,P011
T002068,3,2025-12-30,Sealants,23,13321.2,P017
T002069,110,2025-12-30,Construction Chemicals,32,43875.13,P024
T002070,84,2025-12-30,Construction Chemicals,24,33543.64,P018
T002071,106,2025-12-30,Construction Chemicals,27,38841.53,P016
T002072,108,2025-12-30,Adhesives,20,6887.15,P005
T002073,72,2025-12-30,Adhesives,13,5062.94,P010
T002074,115,2025-12-31,Sealants,78,52393.19,P004
T002075,101,2025-12-31,Construction Chemicals,80,120286.0,P018
T002076,101,2025-12-31,Sealants,63,41487.96,P018
T002077,5,2025-12-31,Sealants,101,63420.97,P023
T002078,99,2025-12-31,Industrial Resins,18,41357.34,P012
T002079,86,2025-12-31,Construction Chemicals,19,29031.39,P018
T002080,115,2026-01-01,Art & Craft,73,12355.44,P004
T002081,10,2026-01-01,Adhesives,39,12440.74,P014
T002082,13,2026-01-01,Industrial Resins,116,250496.9,P010
T002083,3,2026-01-01,Construction Chemicals,75,121015.85,P017
T002084,110,2026-01-01,Construction Chemicals,56,79263.36,P024
T002085,101,2026-01-02,Construction Chemicals,98,138174.29,P018
T002086,110,2026-01-02,Sealants,46,28593.67,P024
T002087,60,2026-01-02,Adhesives,41,15167.08,P004
T002088,99,2026-01-02,Industrial Resins,51,108850.69,P012
T002089,62,2026-01-02,Art & Craft,16,3113.23,P005
T002090,92,2026-01-02,Construction Chemicals,25,38764.4,P026
T002091,12,2026-01-03,Construction Chemicals,64,82836.25,P024
T002092,23,2026-01-03,Construction Chemicals,65,85485.11,P017
T002093,13,2026-01-03,Adhesives,48,17417.02,P010
T002094,3,2026-01-03,Construction Chemicals,12,16238.18,P017
T002095,38,2026-01-03,Adhesives,73,28481.09,P010
T002096,104,2026-01-03,Adhesives,9,3006.62,P014
T002097,14,2026-01-03,Adhesives,26,8536.67,P005
T002098,115,2026-01-04,Sealants,54,32803.96,P004
T002099,103,2026-01-04,Adhesives,52,18535.85,P010
T002100,71,2026-01-04,Construction Chemicals,21,32897.42,P024
T002101,27,2026-01-04,Adhesives,28,8734.92,P006
T002102,97,2026-01-04,Construction Chemicals,23,32680.39,P016
T002103,11,2026-01-04,Construction Chemicals,22,29235.98,P026
T002104,51,2026-01-04,Construction Chemicals,1,1362.04,P018
T002105,103,2026-01-05,Industrial Resins,82,153026.65,P010
T002106,23,2026-01-05,Sealants,61,34571.83,P017
T002107,78,2026-01-05,Industrial Resins,19,43558.69,P010
T002108,115,2026-01-06,Sealants,56,31417.84,P004
T002109,103,2026-01-06,Industrial Resins,50,95424.36,P010
T002110,10,2026-01-06,Adhesives,86,28871.09,P014
T002111,101,2026-01-06,Sealants,96,66172.77,P018
T002112,23,2026-01-06,Sealants,55,37876.95,P017
T002113,13,2026-01-06,Industrial Resins,9,18831.94,P010
T002114,13,2026-01-06,Industrial Resins,34,76729.2,P010
T002115,120,2026-01-06,Adhesives,19,7309.93,P014
T002116,68,2026-01-06,Sealants,20,11632.83,P024
T002117,27,2026-01-06,Sealants,35,23138.67,P006
T002118,13,2026-01-07,Adhesives,87,33373.02,P010
T002119,3,2026-01-07,Construction Chemicals,91,122184.51,P017
T002120,39,2026-01-08,Industrial Resins,50,114475.84,P011
T002121,39,2026-01-08,Industrial Resins,47,88882.88,P011
T002122,38,2026-01-08,Adhesives,12,4107.4,P010
T002123,110,2026-01-08,Sealants,74,43325.47,P024
T002124,93,2026-01-08,Adhesives,29,9213.57,P012
T002125,115,2026-01-09,Adhesives,1,318.32,P004
T002126,12,2026-01-09,Construction Chemicals,1,1491.0,P024
T002127,39,2026-01-09,Industrial Resins,69,141522.88,P011
T002128,23,2026-01-09,Construction Chemicals,73,95883.24,P017
T002129,38,2026-01-09,Industrial Resins,54,101994.84,P010
T002130,108,2026-01-09,Sealants,33,20008.19,P005
T002131,53,2026-01-09,Sealants,28,17128.42,P023
T002132,45,2026-01-09,Adhesives,41,15032.5,P011
T002133,101,2026-01-10,Construction Chemicals,39,53871.74,P018
T002134,101,2026-01-10,Construction Chemicals,41,54845.53,P018
T002135,23,2026-01-10,Sealants,68,46649.4,P017
T002136,55,2026-01-10,Adhesives,23,7981.55,P010
T002137,103,2026-01-11,Industrial Resins,9,17435.93,P010
T002138,10,2026-01-11,Industrial Resins,31,70410.06,P014
T002139,38,2026-01-11,Industrial Resins,35,81229.01,P010
T002140,102,2026-01-11,Sealants,18,11565.93,P024
T002141,99,2026-01-11,Adhesives,12,4563.57,P012
T002142,40,2026-01-11,Construction Chemicals,22,30809.97,P022
T002143,10,2026-01-12,Industrial Resins,72,149358.09,P014
T002144,38,2026-01-12,Industrial Resins,36,80767.23,P010
T002145,38,2026-01-12,Adhesives,43,13508.56,P010
T002146,110,2026-01-12,Construction Chemicals,133,210233.41,P024
T002147,10,2026-01-13,Adhesives,7,2205.29,P014
T002148,13,2026-01-13,Adhesives,69,24044.52,P010
T002149,3,2026-01-13,Sealants,70,38332.64,P017
T002150,2,2026-01-13,Sealants,29,19255.31,P018
T002151,68,2026-01-13,Construction Chemicals,24,35484.31,P024
T002152,27,2026-01-13,Art & Craft,20,3454.9,P006
T002153,10,2026-01-14,Industrial Resins,51,116671.35,P014
T002154,101,2026-01-14,Construction Chemicals,67,88929.32,P018
T002155,13,2026-01-14,Industrial Resins,1,1968.78,P010
T002156,3,2026-01-14,Sealants,89,49515.06,P017
T002157,110,2026-01-14,Sealants,88,52862.09,P024
T002158,53,2026-01-14,Construction Chemicals,9,12968.92,P023
T002159,90,2026-01-14,Construction Chemicals,42,58472.85,P020
T002160,115,2026-01-15,Art & Craft,32,6004.64,P004
T002161,5,2026-01-15,Construction Chemicals,52,69978.77,P023
T002162,80,2026-01-15,Industrial Resins,22,41891.82,P010
T002163,70,2026-01-15,Sealants,33,18902.96,P017
T002164,40,2026-01-15,Sealants,31,18869.27,P022
T002165,111,2026-01-15,Art & Craft,29,5180.04,P006
T002166,39,2026-01-16,Industrial Resins,37,85764.38,P011
T002167,39,2026-01-16,Adhesives,71,26814.11,P011
T002168,101,2026-01-16,Sealants,26,15801.04,P018
T002169,13,2026-01-16,Industrial Resins,15,28989.47,P010
T002170,38,2026-01-16,Industrial Resins,40,82240.82,P010
T002171,38,2026-01-16,Adhesives,43,13791.76,P010
T002172,60,2026-01-16,Sealants,15,9528.31,P004
T002173,80,2026-01-16,Adhesives,25,9007.37,P010
T002174,102,2026-01-16,Construction Chemicals,46,65110.27,P024
T002175,103,2026-01-17,Industrial Resins,1,1996.02,P010
T002176,5,2026-01-17,Construction Chemicals,43,55872.33,P023
T002177,5,2026-01-17,Sealants,73,50208.69,P023
T002178,30,2026-01-17,Adhesives,29,8946.11,P010
T002179,31,2026-01-17,Sealants,46,28291.81,P006
T002180,39,2026-01-18,Adhesives,86,26927.47,P011
T002181,101,2026-01-18,Sealants,86,57922.68,P018
T002182,3,2026-01-18,Construction Chemicals,1,1529.75,P017
T002183,83,2026-01-18,Adhesives,22,6947.1,P011
T002184,34,2026-01-18,Construction Chemicals,45,71382.84,P020
T002185,93,2026-01-18,Industrial Resins,33,62506.35,P012
T002186,115,2026-01-19,Adhesives,67,25614.61,P004
T002187,115,2026-01-19,Art & Craft,76,12359.7,P004
T002188,103,2026-01-19,Industrial Resins,23,53101.2,P010
T002189,38,2026-01-19,Adhesives,47,15667.45,P010
T002190,83,2026-01-19,Industrial Resins,25,57734.29,P011
T002191,2,2026-01-19,Construction Chemicals,4,6319.67,P018
T002192,95,2026-01-19,Art & Craft,25,4502.94,P008
T002193,10,2026-01-20,Industrial Resins,78,172297.63,P014
T002194,5,2026-01-20,Sealants,71,46972.1,P023
T002195,5,2026-01-20,Sealants,30,17780.28,P023
T002196,3,2026-01-20,Sealants,83,47898.94,P017
T002197,114,2026-01-20,Sealants,1,607.06,P024
T002198,103,2026-01-21,Adhesives,83,30300.96,P010
T002199,12,2026-01-21,Sealants,53,28980.54,P024
T002200,39,2026-01-21,Industrial Resins,70,150204.15,P011
T002201,13,2026-01-21,Adhesives,36,12080.2,P010
T002202,84,2026-01-21,Construction Chemicals,21,27514.21,P018
T002203,9,2026-01-21,Sealants,48,32891.09,P020
T002204,18,2026-01-21,Industrial Resins,33,77405.87,P011
T002205,113,2026-01-21,Adhesives,28,10277.97,P004
T002206,3,2026-01-22,Sealants,17,11567.24,P017
T002207,38,2026-01-22,Industrial Resins,64,136964.93,P010
T002208,77,2026-01-22,Sealants,28,15631.56,P020
T002209,23,2026-01-23,Construction Chemicals,52,71038.38,P017
T002210,110,2026-01-23,Construction Chemicals,27,43210.23,P024
T002211,120,2026-01-23,Industrial Resins,28,63188.35,P014
T002212,37,2026-01-23,Sealants,15,8856.87,P026
T002213,75,2026-01-23,Sealants,24,13160.67,P020
T002214,115,2026-01-24,Adhesives,75,25569.24,P004
T002215,10,2026-01-24,Adhesives,61,19763.75,P014
T002216,101,2026-01-24,Sealants,28,17099.4,P018
T002217,71,2026-01-24,Sealants,20,11851.65,P024
T002218,14,2026-01-24,Art & Craft,18,2918.34,P005
T002219,32,2026-01-24,Sealants,46,29839.84,P016
T002220,12,2026-01-25,Sealants,56,37930.88,P024
T002221,5,2026-01-25,Construction Chemicals,46,70057.5,P023
T002222,13,2026-01-25,Adhesives,75,26044.79,P010
T002223,60,2026-01-25,Art & Craft,22,4146.36,P004
T002224,108,2026-01-25,Art & Craft,25,4884.47,P005
T002225,82,2026-01-25,Construction Chemicals,11,16426.63,P018
T002226,19,2026-01-25,Industrial Resins,17,34045.76,P011
T002227,12,2026-01-26,Sealants,51,30287.99,P024
T002228,39,2026-01-26,Adhesives,73,25560.32,P011
T002229,5,2026-01-26,Sealants,47,30113.04,P023
T002230,110,2026-01-26,Sealants,71,48873.54,P024
T002231,104,2026-01-26,Industrial Resins,39,80590.69,P014
T002232,26,2026-01-26,Sealants,22,14794.4,P022
T002233,30,2026-01-26,Industrial Resins,51,107802.85,P010
T002234,10,2026-01-27,Adhesives,45,17293.09,P014
T002235,12,2026-01-27,Sealants,28,16002.93,P024
T002236,5,2026-01-27,Sealants,61,33821.68,P023
T002237,84,2026-01-27,Sealants,21,12526.2,P018
T002238,75,2026-01-27,Construction Chemicals,20,27019.98,P020
T002239,90,2026-01-27,Sealants,37,24859.97,P020
T002240,92,2026-01-27,Sealants,22,12649.82,P026
T002241,41,2026-01-27,Adhesives,23,8518.1,P014
T002242,12,2026-01-28,Construction Chemicals,31,43619.8,P024
T002243,23,2026-01-28,Construction Chemicals,87,134010.26,P017
T002244,56,2026-01-28,Sealants,37,24945.03,P016
T002245,72,2026-01-28,Adhesives,27,10060.19,P010
T002246,103,2026-01-29,Industrial Resins,53,100746.55,P010
T002247,103,2026-01-29,Adhesives,25,8535.71,P010
T002248,103,2026-01-29,Adhesives,71,23900.09,P010
T002249,23,2026-01-29,Sealants,37,25523.37,P017
T002250,88,2026-01-29,Construction Chemicals,14,19649.24,P024
T002251,115,2026-01-30,Sealants,95,65885.17,P004
T002252,103,2026-01-30,Adhesives,49,16928.15,P010
T002253,12,2026-01-30,Construction Chemicals,48,75675.55,P024
T002254,39,2026-01-30,Adhesives,112,40854.99,P011
T002255,77,2026-01-30,Construction Chemicals,19,27253.57,P020
T002256,10,2026-01-31,Industrial Resins,25,47563.34,P014
T002257,5,2026-01-31,Construction Chemicals,110,176630.62,P023
T002258,110,2026-01-31,Construction Chemicals,34,44983.63,P024
T002259,12,2026-02-01,Construction Chemicals,34,49744.6,P024
T002260,12,2026-02-01,Sealants,36,24040.86,P024
T002261,39,2026-02-01,Adhesives,46,15004.53,P011
T002262,13,2026-02-01,Industrial Resins,20,43683.57,P010
T002263,3,2026-02-01,Construction Chemicals,41,55584.89,P017
T002264,38,2026-02-01,Adhesives,47,14832.01,P010
T002265,2,2026-02-01,Sealants,20,13476.47,P018
T002266,108,2026-02-01,Adhesives,33,12001.13,P005
T002267,3,2026-02-02,Sealants,47,29485.41,P017
T002268,26,2026-02-02,Sealants,25,16091.91,P022
T002269,34,2026-02-02,Construction Chemicals,13,18965.33,P020
T002270,48,2026-02-02,Sealants,34,21954.99,P017
T002271,58,2026-02-02,Construction Chemicals,33,47293.49,P016
T002272,39,2026-02-03,Adhesives,93,30091.3,P011
T002273,101,2026-02-03,Sealants,48,30161.45,P018
T002274,23,2026-02-03,Construction Chemicals,34,54992.5,P017
T002275,3,2026-02-03,Construction Chemicals,63,84932.95,P017
T002276,38,2026-02-03,Industrial Resins,40,76800.19,P010
T002277,110,2026-02-03,Construction Chemicals,71,99868.58,P024
T002278,56,2026-02-03,Sealants,24,14027.34,P016
T002279,50,2026-02-03,Adhesives,21,6756.05,P012
T002280,10,2026-02-04,Adhesives,55,19730.08,P014
T002281,5,2026-02-04,Sealants,60,39106.12,P023
T002282,13,2026-02-04,Industrial Resins,26,57829.58,P010
T002283,9,2026-02-04,Sealants,28,18962.03,P020
T002284,83,2026-02-04,Industrial Resins,24,44500.0,P011
T002285,90,2026-02-04,Sealants,35,23991.67,P020
T002286,115,2026-02-05,Sealants,51,31197.46,P004
T002287,115,2026-02-05,Sealants,126,84091.34,P004
T002288,103,2026-02-05,Industrial Resins,28,57006.85,P010
T002289,23,2026-02-05,Sealants,20,11452.86,P017
T002290,77,2026-02-05,Sealants,33,22223.34,P020
T002291,80,2026-02-05,Industrial Resins,19,41965.4,P010
T002292,26,2026-02-05,Construction Chemicals,21,33780.54,P022
T002293,14,2026-02-05,Sealants,19,10609.29,P005
T002294,47,2026-02-05,Sealants,49,28096.6,P018
T002295,5,2026-02-06,Construction Chemicals,7,10172.66,P023
T002296,5,2026-02-06,Sealants,45,27335.22,P023
T002297,23,2026-02-06,Sealants,17,9377.54,P017
T002298,3,2026-02-06,Construction Chemicals,38,56724.63,P017
T002299,53,2026-02-06,Construction Chemicals,40,61658.48,P023
T002300,103,2026-02-07,Industrial Resins,6,13816.06,P010
T002301,103,2026-02-07,Adhesives,43,16559.43,P010
T002302,10,2026-02-07,Industrial Resins,27,61279.6,P014
T002303,10,2026-02-07,Adhesives,19,7116.17,P014
T002304,5,2026-02-07,Sealants,10,6877.25,P023
T002305,110,2026-02-07,Construction Chemicals,33,53316.51,P024
T002306,68,2026-02-07,Sealants,36,21625.68,P024
T002307,10,2026-02-09,Industrial Resins,62,129708.6,P014
T002308,10,2026-02-09,Industrial Resins,47,92833.65,P014
T002309,12,2026-02-09,Construction Chemicals,27,39518.73,P024
T002310,12,2026-02-09,Sealants,48,31595.95,P024
T002311,5,2026-02-09,Construction Chemicals,69,92714.02,P023
T002312,104,2026-02-09,Adhesives,1,349.47,P014
T002313,95,2026-02-09,Art & Craft,14,2298.56,P008
T002314,41,2026-02-09,Adhesives,20,7383.96,P014
T002315,115,2026-02-10,Adhesives,58,22057.25,P004
T002316,115,2026-02-10,Sealants,68,44665.58,P004
T002317,39,2026-02-10,Adhesives,23,7481.45,P011
T002318,23,2026-02-10,Construction Chemicals,49,68753.9,P017
T002319,57,2026-02-10,Adhesives,10,3146.45,P012
T002320,115,2026-02-11,Art & Craft,38,6504.13,P004
T002321,103,2026-02-11,Adhesives,55,18085.89,P010
T002322,39,2026-02-11,Industrial Resins,43,100218.1,P011
T002323,5,2026-02-11,Construction Chemicals,75,96209.3,P023
T002324,5,2026-02-11,Sealants,19,12412.56,P023
T002325,23,2026-02-11,Sealants,84,56401.36,P017
