transaction_id,customer_code,transaction_date,product_category,quantity,revenue,salesperson_id
TXN001767,3,2025-11-12,Sealants,66,37013.46,P017
TXN001768,116,2025-11-12,Sealants,30,17335.77,P004
TXN001769,108,2025-11-12,Adhesives,28,9772.68,P005
TXN001770,94,2025-11-12,Adhesives,19,6686.33,P004
TXN001771,10,2025-11-13,Adhesives,25,8562.17,P014
TXN001772,12,2025-11-13,Sealants,44,26803.09,P024
TXN001773,5,2025-11-13,Construction Chemicals,59,81437.24,P023
TXN001774,5,2025-11-13,Sealants,53,32210.41,P023
TXN001775,13,2025-11-13,Industrial Resins,89,177076.83,P010
TXN001776,13,2025-11-13,Industrial Resins,23,43757.19,P010
TXN001777,70,2025-11-13,Sealants,32,19821.47,P017
TXN001778,115,2025-11-14,Adhesives,39,14471.18,P004
TXN001779,12,2025-11-14,Construction Chemicals,25,35071.23,P024
TXN001780,12,2025-11-14,Sealants,8,5404.48,P024
TXN001781,6,2025-11-14,Construction Chemicals,34,52464.22,P016
TXN001782,21,2025-11-14,Adhesives,16,5187.81,P006
TXN001783,101,2025-11-15,Construction Chemicals,56,74164.74,P018
TXN001784,101,2025-11-15,Sealants,91,57760.84,P018
TXN001785,13,2025-11-15,Adhesives,93,32502.86,P010
TXN001786,3,2025-11-15,Construction Chemicals,59,88152.51,P017
TXN001787,60,2025-11-15,Adhesives,17,5548.39,P004
TXN001788,34,2025-11-15,Construction Chemicals,29,41244.9,P020
TXN001789,80,2025-11-16,Industrial Resins,38,85557.4,P010
TXN001790,83,2025-11-16,Industrial Resins,31,61695.84,P011
TXN001791,70,2025-11-16,Construction Chemicals,11,16352.92,P017
TXN001792,115,2025-11-17,Art & Craft,59,10151.33,P004
TXN001793,115,2025-11-17,Art & Craft,79,14227.71,P004
TXN001794,3,2025-11-17,Construction Chemicals,61,83973.54,P017
TXN001795,3,2025-11-17,Sealants,64,35487.28,P017
TXN001796,71,2025-11-17,Construction Chemicals,24,30818.42,P024
TXN001797,901,2025-11-17,Art & Craft,20,3389.98,P004
TXN001798,62,2025-11-17,Sealants,28,19424.23,P005
TXN001799,10,2025-11-18,Industrial Resins,39,72268.68,P014
TXN001800,39,2025-11-18,Industrial Resins,40,81528.82,P011
TXN001801,26,2025-11-18,Construction Chemicals,36,55078.31,P022
TXN001802,89,2025-11-18,Construction Chemicals,34,48072.28,P026
TXN001803,103,2025-11-19,Adhesives,31,9953.91,P010
TXN001804,10,2025-11-19,Industrial Resins,34,65086.07,P014
TXN001805,10,2025-11-19,Industrial Resins,1,2231.4,P014
TXN001806,101,2025-11-19,Construction Chemicals,47,68310.38,P018
TXN001807,110,2025-11-19,Construction Chemicals,71,107937.44,P024
TXN001808,84,2025-11-19,Construction Chemicals,13,19265.19,P018
TXN001809,83,2025-11-19,Adhesives,35,11448.18,P011
TXN001810,14,2025-11-19,Sealants,16,11101.63,P005
TXN001811,82,2025-11-19,Construction Chemicals,5,6825.89,P018
TXN001812,94,2025-11-19,Art & Craft,14,2583.07,P004
TXN001813,61,2025-11-19,Construction Chemicals,1,1597.48,P017
TXN001814,103,2025-11-20,Industrial Resins,74,153222.49,P010
TXN001815,39,2025-11-20,Industrial Resins,70,152297.04,P011
TXN001816,23,2025-11-20,Sealants,43,24612.29,P017
TXN001817,56,2025-11-20,Sealants,16,9156.36,P016
TXN001818,53,2025-11-20,Construction Chemicals,46,68956.95,P023
TXN001819,76,2025-11-20,Construction Chemicals,30,41539.47,P026
TXN001820,68,2025-11-20,Sealants,50,31510.17,P024
TXN001821,35,2025-11-20,Adhesives,19,6041.18,P008
TXN001822,103,2025-11-21,Adhesives,81,27787.97,P010
TXN001823,10,2025-11-21,Industrial Resins,71,154697.96,P014
TXN001824,39,2025-11-21,Industrial Resins,45,92549.87,P011
TXN001825,39,2025-11-21,Adhesives,48,15687.42,P011
TXN001826,13,2025-11-21,Adhesives,33,10802.94,P010
TXN001827,3,2025-11-21,Sealants,49,29055.7,P017
TXN001828,38,2025-11-21,Adhesives,77,28897.19,P010
TXN001829,27,2025-11-21,Art & Craft,24,4343.75,P006
TXN001830,27,2025-11-21,Sealants,31,17737.58,P006
TXN001831,103,2025-11-22,Industrial Resins,81,174230.49,P010
TXN001832,12,2025-11-22,Construction Chemicals,22,34699.14,P024
TXN001833,5,2025-11-22,Construction Chemicals,54,78453.97,P023
TXN001834,38,2025-11-22,Industrial Resins,47,87060.46,P010
TXN001835,110,2025-11-22,Sealants,68,43234.36,P024
TXN001836,106,2025-11-22,Construction Chemicals,11,16248.64,P016
TXN001837,60,2025-11-22,Art & Craft,40,7279.47,P004
TXN001838,37,2025-11-22,Construction Chemicals,26,36402.31,P026
TXN001839,5,2025-11-23,Sealants,74,43618.57,P023
TXN001840,38,2025-11-23,Adhesives,70,22422.47,P010
TXN001841,78,2025-11-23,Adhesives,23,7826.64,P010
TXN001842,14,2025-11-23,Adhesives,23,7790.83,P005
TXN001843,39,2025-11-24,Industrial Resins,5,11056.54,P011
TXN001844,101,2025-11-24,Construction Chemicals,1,1479.81,P018
TXN001845,13,2025-11-24,Adhesives,98,36535.14,P010
TXN001846,3,2025-11-24,Construction Chemicals,51,69850.51,P017
TXN001847,38,2025-11-24,Industrial Resins,59,122825.96,P010
TXN001848,110,2025-11-24,Construction Chemicals,23,34153.59,P024
TXN001849,77,2025-11-24,Sealants,24,15718.55,P020
TXN001850,102,2025-11-24,Construction Chemicals,25,33739.79,P024
TXN001851,56,2025-11-24,Construction Chemicals,1,1470.47,P016
TXN001852,59,2025-11-24,Adhesives,19,7437.39,P010
TXN001853,10,2025-11-25,Adhesives,62,21536.45,P014
TXN001854,23,2025-11-25,Construction Chemicals,48,66869.12,P017
TXN001855,38,2025-11-25,Adhesives,36,12401.37,P010
TXN001856,110,2025-11-25,Construction Chemicals,29,37131.07,P024
TXN001857,71,2025-11-25,Sealants,17,9378.23,P024
TXN001858,99,2025-11-25,Industrial Resins,28,55486.4,P012
TXN001859,26,2025-11-25,Sealants,15,9831.31,P022
TXN001860,39,2025-11-26,Adhesives,65,21538.52,P011
TXN001861,5,2025-11-26,Sealants,106,58763.8,P023
TXN001862,110,2025-11-26,Construction Chemicals,68,96856.47,P024
TXN001863,15,2025-11-26,Adhesives,16,5892.41,P004
TXN001864,12,2025-11-27,Sealants,81,53398.3,P024
TXN001865,101,2025-11-27,Sealants,63,39691.36,P018
TXN001866,23,2025-11-27,Construction Chemicals,38,49090.07,P017
TXN001867,84,2025-11-27,Sealants,35,22070.95,P018
TXN001868,93,2025-11-27,Industrial Resins,12,25514.23,P012
TXN001869,30,2025-11-27,Adhesives,43,16053.59,P010
TXN001870,115,2025-11-28,Sealants,72,40541.69,P004
TXN001871,103,2025-11-28,Adhesives,83,26587.52,P010
TXN001872,12,2025-11-28,Construction Chemicals,70,107660.46,P024
TXN001873,12,2025-11-28,Construction Chemicals,8,12148.7,P024
TXN001874,5,2025-11-28,Construction Chemicals,72,94222.32,P023
TXN001875,5,2025-11-28,Sealants,43,24662.86,P023
TXN001876,38,2025-11-28,Industrial Resins,30,56103.56,P010
TXN001877,9,2025-11-28,Sealants,24,13992.79,P020
TXN001878,2,2025-11-28,Construction Chemicals,30,42978.32,P018
TXN001879,90,2025-11-28,Construction Chemicals,33,42929.74,P020
TXN001880,57,2025-11-28,Adhesives,18,6205.2,P012
TXN001881,10,2025-11-29,Adhesives,53,16781.29,P014
TXN001882,12,2025-11-29,Construction Chemicals,66,101317.55,P024
TXN001883,101,2025-11-29,Construction Chemicals,36,45987.44,P018
TXN001884,102,2025-11-29,Sealants,31,20552.63,P024
TXN001885,48,2025-11-29,Construction Chemicals,8,10834.55,P017
TXN001886,5,2025-11-30,Construction Chemicals,39,58858.44,P023
TXN001887,5,2025-11-30,Sealants,41,25863.83,P023
TXN001888,110,2025-11-30,Sealants,1,566.26,P024
TXN001889,104,2025-11-30,Adhesives,35,10942.68,P014
TXN001890,37,2025-11-30,Sealants,33,21303.29,P026
TXN001891,10,2025-12-01,Industrial Resins,23,42898.12,P014
TXN001892,12,2025-12-01,Sealants,35,19096.54,P024
TXN001893,75,2025-12-01,Sealants,24,15152.45,P020
TXN001894,115,2025-12-02,Art & Craft,39,7568.12,P004
TXN001895,10,2025-12-02,Industrial Resins,70,159400.42,P014
TXN001896,10,2025-12-02,Industrial Resins,39,80700.12,P014
TXN001897,101,2025-12-02,Construction Chemicals,31,43949.62,P018
TXN001898,23,2025-12-02,Sealants,40,22087.66,P017
TXN001899,23,2025-12-02,Sealants,38,24293.24,P017
TXN001900,38,2025-12-02,Industrial Resins,14,27289.16,P010
TXN001901,9,2025-12-02,Sealants,32,21456.34,P020
TXN001902,56,2025-12-02,Construction Chemicals,30,44167.22,P016
TXN001903,15,2025-12-02,Adhesives,35,12495.85,P004
TXN001904,61,2025-12-02,Sealants,23,15063.75,P017
TXN001905,103,2025-12-03,Adhesives,78,29418.48,P010
TXN001906,10,2025-12-03,Industrial Resins,53,111894.17,P014
TXN001907,10,2025-12-03,Adhesives,91,31025.07,P014
TXN001908,12,2025-12-03,Sealants,77,52152.5,P024
TXN001909,110,2025-12-03,Sealants,34,20380.76,P024
TXN001910,95,2025-12-03,Sealants,22,14410.54,P008
TXN001911,52,2025-12-03,Adhesives,36,13570.93,P011
TXN001912,115,2025-12-04,Sealants,4,2700.12,P004
TXN001913,10,2025-12-04,Industrial Resins,70,147003.74,P014
TXN001914,5,2025-12-04,Construction Chemicals,59,79847.28,P023
TXN001915,110,2025-12-04,Construction Chemicals,34,44863.4,P024
TXN001916,110,2025-12-04,Sealants,42,26480.84,P024
TXN001917,78,2025-12-04,Adhesives,11,4214.06,P010
TXN001918,26,2025-12-04,Construction Chemicals,26,37338.95,P022
TXN001919,14,2025-12-04,Sealants,11,6355.46,P005
TXN001920,115,2025-12-05,Adhesives,73,27573.5,P004
TXN001921,103,2025-12-05,Industrial Resins,31,63963.75,P010
TXN001922,5,2025-12-05,Sealants,31,20681.67,P023
TXN001923,120,2025-12-05,Adhesives,40,14166.43,P014
TXN001924,104,2025-12-05,Adhesives,32,11825.53,P014
TXN001925,83,2025-12-05,Adhesives,30,10417.62,P011
TXN001926,103,2025-12-06,Industrial Resins,74,162194.65,P010
TXN001927,10,2025-12-06,Adhesives,54,20988.82,P014
TXN001928,39,2025-12-06,Industrial Resins,9,16982.28,P011
TXN001929,39,2025-12-06,Adhesives,39,14212.61,P011
TXN001930,5,2025-12-06,Sealants,77,52039.36,P023
TXN001931,13,2025-12-06,Adhesives,66,24196.04,P010
TXN001932,38,2025-12-06,Adhesives,9,3344.14,P010
TXN001933,38,2025-12-06,Adhesives,58,22053.56,P010
TXN001934,110,2025-12-06,Construction Chemicals,51,69611.47,P024
TXN001935,108,2025-12-06,Sealants,5,2984.77,P005
TXN001936,53,2025-12-06,Sealants,23,15097.5,P023
TXN001937,76,2025-12-06,Construction Chemicals,37,51283.08,P026
TXN001938,33,2025-12-06,Sealants,8,5492.56,P016
TXN001939,70,2025-12-07,Sealants,19,10915.47,P017
TXN001940,2,2025-12-07,Sealants,27,16043.29,P018
TXN001941,30,2025-12-07,Adhesives,18,6196.34,P010
TXN001942,89,2025-12-07,Construction Chemicals,27,36100.23,P026
TXN001943,19,2025-12-07,Industrial Resins,34,69634.96,P011
TXN001944,103,2025-12-08,Adhesives,22,8473.44,P010
TXN001945,39,2025-12-08,Industrial Resins,19,40291.66,P011
TXN001946,23,2025-12-08,Construction Chemicals,80,123855.63,P017
TXN001947,13,2025-12-08,Adhesives,94,35188.23,P010
TXN001948,115,2025-12-09,Adhesives,88,27540.99,P004
TXN001949,38,2025-12-09,Adhesives,3,937.48,P010
TXN001950,71,2025-12-09,Sealants,14,9501.42,P024
TXN001951,14,2025-12-09,Adhesives,14,4621.24,P005
TXN001952,76,2025-12-09,Sealants,47,30671.42,P026
TXN001953,3,2025-12-10,Construction Chemicals,31,44867.79,P017
TXN001954,37,2025-12-10,Sealants,40,26897.84,P026
TXN001955,27,2025-12-10,Adhesives,22,7227.12,P006
TXN001956,72,2025-12-10,Industrial Resins,4,9382.04,P010
TXN001957,101,2025-12-11,Sealants,30,18187.78,P018
TXN001958,80,2025-12-11,Industrial Resins,31,57880.93,P010
TXN001959,53,2025-12-11,Construction Chemicals,37,52161.26,P023
TXN001960,12,2025-12-12,Construction Chemicals,23,34914.47,P024
TXN001961,13,2025-12-12,Industrial Resins,11,20508.24,P010
TXN001962,38,2025-12-12,Industrial Resins,97,205410.7,P010
TXN001963,38,2025-12-12,Adhesives,26,9995.83,P010
TXN001964,110,2025-12-12,Sealants,58,33675.86,P024
TXN001965,83,2025-12-12,Industrial Resins,36,82473.77,P011
TXN001966,69,2025-12-12,Industrial Resins,37,68726.36,P011
TXN001967,103,2025-12-13,Industrial Resins,63,116804.93,P010
TXN001968,10,2025-12-13,Adhesives,80,28371.16,P014
TXN001969,101,2025-12-13,Construction Chemicals,75,120674.52,P018
TXN001970,5,2025-12-13,Sealants,41,22887.15,P023
TXN001971,23,2025-12-13,Construction Chemicals,79,125850.6,P017
TXN001972,84,2025-12-13,Sealants,35,19871.08,P018
TXN001973,102,2025-12-13,Sealants,5,3315.34,P024
TXN001974,68,2025-12-13,Sealants,20,11099.03,P024
TXN001975,27,2025-12-13,Sealants,43,26022.0,P006
TXN001976,10,2025-12-14,Industrial Resins,16,30735.37,P014
TXN001977,23,2025-12-14,Sealants,126,71056.99,P017
TXN001978,13,2025-12-14,Adhesives,56,20385.04,P010
TXN001979,13,2025-12-14,Adhesives,50,19081.46,P010
TXN001980,116,2025-12-14,Art & Craft,29,5528.68,P004
TXN001981,90,2025-12-14,Construction Chemicals,16,21537.5,P020
TXN001982,5,2025-12-15,Construction Chemicals,35,48767.11,P023
TXN001983,3,2025-12-15,Construction Chemicals,100,152905.8,P017
TXN001984,3,2025-12-15,Sealants,55,35402.14,P017
TXN001985,110,2025-12-15,Construction Chemicals,34,43416.95,P024
TXN001986,23,2025-12-16,Sealants,60,34353.82,P017
TXN001987,3,2025-12-16,Sealants,51,31447.28,P017
TXN001988,71,2025-12-16,Construction Chemicals,41,54711.3,P024
TXN001989,116,2025-12-16,Adhesives,36,12063.92,P004
TXN001990,1,2025-12-16,Sealants,36,22326.57,P004
TXN001991,103,2025-12-17,Adhesives,1,336.51,P010
TXN001992,39,2025-12-17,Adhesives,66,23988.13,P011
TXN001993,3,2025-12-17,Construction Chemicals,43,62033.65,P017
TXN001994,3,2025-12-17,Sealants,27,16168.69,P017
TXN001995,106,2025-12-17,Sealants,19,10538.41,P016
TXN001996,115,2025-12-18,Sealants,79,47832.66,P004
TXN001997,10,2025-12-18,Adhesives,65,21993.81,P014
TXN001998,101,2025-12-18,Construction Chemicals,47,62044.84,P018
TXN001999,5,2025-12-18,Construction Chemicals,60,95786.77,P023
TXN002000,5,2025-12-18,Construction Chemicals,54,74582.06,P023
TXN002001,23,2025-12-18,Construction Chemicals,56,90397.58,P017
TXN002002,13,2025-12-18,Industrial Resins,29,59539.82,P010
TXN002003,120,2025-12-18,Industrial Resins,16,31472.09,P014
TXN002004,103,2025-12-19,Industrial Resins,56,113323.83,P010
TXN002005,39,2025-12-19,Industrial Resins,25,55257.63,P011
TXN002006,13,2025-12-19,Adhesives,92,29207.82,P010
TXN002007,116,2025-12-19,Sealants,21,12269.28,P004
TXN002008,27,2025-12-19,Art & Craft,10,1922.87,P006
TXN002009,39,2025-12-20,Industrial Resins,70,145134.59,P011
TXN002010,55,2025-12-20,Industrial Resins,30,58385.89,P010
TXN002011,12,2025-12-21,Construction Chemicals,62,83163.2,P024
TXN002012,12,2025-12-21,Sealants,16,10006.12,P024
TXN002013,23,2025-12-21,Construction Chemicals,32,45375.47,P017
TXN002014,13,2025-12-21,Industrial Resins,43,93840.57,P010
TXN002015,110,2025-12-21,Construction Chemicals,47,66804.48,P024
TXN002016,110,2025-12-21,Sealants,71,41322.59,P024
TXN002017,63,2025-12-21,Art & Craft,17,3266.07,P008
TXN002018,115,2025-12-22,Adhesives,41,15783.89,P004
TXN002019,90,2025-12-22,Sealants,36,23378.06,P020
TXN002020,10,2025-12-23,Adhesives,45,16094.49,P014
TXN002021,12,2025-12-23,Construction Chemicals,46,62994.27,P024
TXN002022,101,2025-12-23,Construction Chemicals,40,55178.77,P018
TXN002023,23,2025-12-23,Construction Chemicals,98,132968.0,P017
TXN002024,38,2025-12-23,Industrial Resins,3,5959.33,P010
TXN002025,82,2025-12-23,Sealants,9,4927.08,P018
TXN002026,12,2025-12-24,Construction Chemicals,51,68551.78,P024
TXN002027,101,2025-12-24,Sealants,25,14586.95,P018
TXN002028,3,2025-12-24,Construction Chemicals,73,113492.91,P017
TXN002029,91,2025-12-24,Adhesives,38,12841.49,P008
TXN002030,115,2025-12-25,Art & Craft,42,8057.92,P004
TXN002031,103,2025-12-25,Industrial Resins,89,166358.73,P010
TXN002032,39,2025-12-25,Adhesives,60,22964.67,P011
TXN002033,5,2025-12-25,Sealants,77,46697.65,P023
TXN002034,3,2025-12-25,Construction Chemicals,76,111622.74,P017
TXN002035,102,2025-12-25,Construction Chemicals,1,1420.48,P024
TXN002036,2,2025-12-25,Construction Chemicals,18,28428.62,P018
TXN002037,26,2025-12-25,Sealants,27,15426.48,P022
TXN002038,34,2025-12-25,Construction Chemicals,8,10509.81,P020
TXN002039,46,2025-12-25,Adhesives,30,9349.1,P010
TXN002040,12,2025-12-26,Sealants,49,31047.46,P024
TXN002041,101,2025-12-26,Sealants,86,48575.2,P018
TXN002042,13,2025-12-26,Industrial Resins,72,142938.73,P010
TXN002043,38,2025-12-26,Industrial Resins,39,82984.62,P010
TXN002044,110,2025-12-26,Sealants,62,34975.95,P024
TXN002045,60,2025-12-26,Adhesives,16,5972.98,P004
TXN002046,56,2025-12-26,Sealants,28,17753.45,P016
TXN002047,93,2025-12-26,Industrial Resins,10,22639.59,P012
TXN002048,12,2025-12-27,Construction Chemicals,16,21038.15,P024
TXN002049,5,2025-12-27,Construction Chemicals,9,13069.71,P023
TXN002050,38,2025-12-27,Industrial Resins,43,91777.73,P010
TXN002051,99,2025-12-27,Adhesives,48,17602.15,P012
TXN002052,78,2025-12-27,Industrial Resins,15,34945.84,P010
TXN002053,75,2025-12-27,Construction Chemicals,37,57040.79,P020
TXN002054,30,2025-12-27,Industrial Resins,25,54536.28,P010
TXN002055,101,2025-12-28,Sealants,75,41664.54,P018
TXN002056,13,2025-12-28,Industrial Resins,24,52215.66,P010
TXN002057,77,2025-12-28,Construction Chemicals,36,48202.2,P020
TXN002058,70,2025-12-28,Construction Chemicals,21,32950.93,P017
TXN002059,47,2025-12-28,Sealants,46,30010.91,P018
TXN002060,103,2025-12-29,Adhesives,63,23366.1,P010
TXN002061,12,2025-12-29,Sealants,38,20973.79,P024
TXN002062,39,2025-12-29,Adhesives,72,23292.91,P011
TXN002063,39,2025-12-29,Adhesives,100,36129.22,P011
TXN002064,34,2025-12-29,Sealants,26,17857.31,P020
TXN002065,55,2025-12-29,Adhesives,41,14400.35,P010
TXN002066,48,2025-12-29,Construction Chemicals,30,47340.65,P017
TXN002067,39,2025-12-30,Industrial Resins,58,116026.42,P011
TXN002068,3,2025-12-30,Sealants,23,13321.2,P017
TXN002069,110,2025-12-30,Construction Chemicals,32,43875.13,P024
TXN002070,84,2025-12-30,Construction Chemicals,24,33543.64,P018
TXN002071,106,2025-12-30,Construction Chemicals,27,38841.53,P016
TXN002072,108,2025-12-30,Adhesives,20,6887.15,P005
TXN002073,72,2025-12-30,Adhesives,13,5062.94,P010
TXN002074,115,2025-12-31,Sealants,78,52393.19,P004
TXN002075,101,2025-12-31,Construction Chemicals,80,120286.0,P018
TXN002076,101,2025-12-31,Sealants,63,41487.96,P018
TXN002077,5,2025-12-31,Sealants,101,63420.97,P023
TXN002078,99,2025-12-31,Industrial Resins,18,41357.34,P012
TXN002079,86,2025-12-31,Construction Chemicals,19,29031.39,P018
TXN002080,115,2026-01-01,Art & Craft,73,12355.44,P004
TXN002081,10,2026-01-01,Adhesives,39,12440.74,P014
TXN002082,13,2026-01-01,Industrial Resins,116,250496.9,P010
TXN002083,3,2026-01-01,Construction Chemicals,75,121015.85,P017
TXN002084,110,2026-01-01,Construction Chemicals,56,79263.36,P024
TXN002085,101,2026-01-02,Construction Chemicals,98,138174.29,P018
TXN002086,110,2026-01-02,Sealants,46,28593.67,P024
TXN002087,60,2026-01-02,Adhesives,41,15167.08,P004
TXN002088,99,2026-01-02,Industrial Resins,51,108850.69,P012
TXN002089,62,2026-01-02,Art & Craft,16,3113.23,P005
TXN002090,92,2026-01-02,Construction Chemicals,25,38764.4,P026
TXN002091,12,2026-01-03,Construction Chemicals,64,82836.25,P024
TXN002092,23,2026-01-03,Construction Chemicals,65,85485.11,P017
TXN002093,13,2026-01-03,Adhesives,48,17417.02,P010
TXN002094,3,2026-01-03,Construction Chemicals,12,16238.18,P017
TXN002095,38,2026-01-03,Adhesives,73,28481.09,P010
TXN002096,104,2026-01-03,Adhesives,9,3006.62,P014
TXN002097,14,2026-01-03,Adhesives,26,8536.67,P005
TXN002098,115,2026-01-04,Sealants,54,32803.96,P004
TXN002099,103,2026-01-04,Adhesives,52,18535.85,P010
TXN002100,71,2026-01-04,Construction Chemicals,21,32897.42,P024
TXN002101,27,2026-01-04,Adhesives,28,8734.92,P006
TXN002102,97,2026-01-04,Construction Chemicals,23,32680.39,P016
TXN002103,11,2026-01-04,Construction Chemicals,22,29235.98,P026
TXN002104,51,2026-01-04,Construction Chemicals,1,1362.04,P018
TXN002105,103,2026-01-05,Industrial Resins,82,153026.65,P010
TXN002106,23,2026-01-05,Sealants,61,34571.83,P017
TXN002107,78,2026-01-05,Industrial Resins,19,43558.69,P010
TXN002108,115,2026-01-06,Sealants,56,31417.84,P004
TXN002109,103,2026-01-06,Industrial Resins,50,95424.36,P010
TXN002110,10,2026-01-06,Adhesives,86,28871.09,P014
TXN002111,101,2026-01-06,Sealants,96,66172.77,P018
TXN002112,23,2026-01-06,Sealants,55,37876.95,P017
TXN002113,13,2026-01-06,Industrial Resins,9,18831.94,P010
TXN002114,13,2026-01-06,Industrial Resins,34,76729.2,P010
TXN002115,120,2026-01-06,Adhesives,19,7309.93,P014
TXN002116,68,2026-01-06,Sealants,20,11632.83,P024
TXN002117,27,2026-01-06,Sealants,35,23138.67,P006
TXN002118,13,2026-01-07,Adhesives,87,33373.02,P010
TXN002119,3,2026-01-07,Construction Chemicals,91,122184.51,P017
TXN002120,39,2026-01-08,Industrial Resins,50,114475.84,P011
TXN002121,39,2026-01-08,Industrial Resins,47,88882.88,P011
TXN002122,38,2026-01-08,Adhesives,12,4107.4,P010
TXN002123,110,2026-01-08,Sealants,74,43325.47,P024
TXN002124,93,2026-01-08,Adhesives,29,9213.57,P012
TXN002125,115,2026-01-09,Adhesives,1,318.32,P004
TXN002126,12,2026-01-09,Construction Chemicals,1,1491.0,P024
TXN002127,39,2026-01-09,Industrial Resins,69,141522.88,P011
TXN002128,23,2026-01-09,Construction Chemicals,73,95883.24,P017
TXN002129,38,2026-01-09,Industrial Resins,54,101994.84,P010
TXN002130,108,2026-01-09,Sealants,33,20008.19,P005
TXN002131,53,2026-01-09,Sealants,28,17128.42,P023
TXN002132,45,2026-01-09,Adhesives,41,15032.5,P011
TXN002133,101,2026-01-10,Construction Chemicals,39,53871.74,P018
TXN002134,101,2026-01-10,Construction Chemicals,41,54845.53,P018
TXN002135,23,2026-01-10,Sealants,68,46649.4,P017
TXN002136,55,2026-01-10,Adhesives,23,7981.55,P010
TXN002137,103,2026-01-11,Industrial Resins,9,17435.93,P010
TXN002138,10,2026-01-11,Industrial Resins,31,70410.06,P014
TXN002139,38,2026-01-11,Industrial Resins,35,81229.01,P010
TXN002140,102,2026-01-11,Sealants,18,11565.93,P024
TXN002141,99,2026-01-11,Adhesives,12,4563.57,P012
TXN002142,40,2026-01-11,Construction Chemicals,22,30809.97,P022
TXN002143,10,2026-01-12,Industrial Resins,72,149358.09,P014
TXN002144,38,2026-01-12,Industrial Resins,36,80767.23,P010
TXN002145,38,2026-01-12,Adhesives,43,13508.56,P010
TXN002146,110,2026-01-12,Construction Chemicals,133,210233.41,P024
TXN002147,10,2026-01-13,Adhesives,7,2205.29,P014
TXN002148,13,2026-01-13,Adhesives,69,24044.52,P010
TXN002149,3,2026-01-13,Sealants,70,38332.64,P017
TXN002150,2,2026-01-13,Sealants,29,19255.31,P018
TXN002151,68,2026-01-13,Construction Chemicals,24,35484.31,P024
TXN002152,27,2026-01-13,Art & Craft,20,3454.9,P006
TXN002153,10,2026-01-14,Industrial Resins,51,116671.35,P014
TXN002154,101,2026-01-14,Construction Chemicals,67,88929.32,P018
TXN002155,13,2026-01-14,Industrial Resins,1,1968.78,P010
TXN002156,3,2026-01-14,Sealants,89,49515.06,P017
TXN002157,110,2026-01-14,Sealants,88,52862.09,P024
TXN002158,53,2026-01-14,Construction Chemicals,9,12968.92,P023
TXN002159,90,2026-01-14,Construction Chemicals,42,58472.85,P020
TXN002160,115,2026-01-15,Art & Craft,32,6004.64,P004
TXN002161,5,2026-01-15,Construction Chemicals,52,69978.77,P023
TXN002162,80,2026-01-15,Industrial Resins,22,41891.82,P010
TXN002163,70,2026-01-15,Sealants,33,18902.96,P017
TXN002164,40,2026-01-15,Sealants,31,18869.27,P022
TXN002165,111,2026-01-15,Art & Craft,29,5180.04,P006
TXN002166,39,2026-01-16,Industrial Resins,37,85764.38,P011
TXN002167,39,2026-01-16,Adhesives,71,26814.11,P011
TXN002168,101,2026-01-16,Sealants,26,15801.04,P018
TXN002169,13,2026-01-16,Industrial Resins,15,28989.47,P010
TXN002170,38,2026-01-16,Industrial Resins,40,82240.82,P010
TXN002171,38,2026-01-16,Adhesives,43,13791.76,P010
TXN002172,60,2026-01-16,Sealants,15,9528.31,P004
TXN002173,80,2026-01-16,Adhesives,25,9007.37,P010
TXN002174,102,2026-01-16,Construction Chemicals,46,65110.27,P024
TXN002175,103,2026-01-17,Industrial Resins,1,1996.02,P010
TXN002176,5,2026-01-17,Construction Chemicals,43,55872.33,P023
TXN002177,5,2026-01-17,Sealants,73,50208.69,P023
TXN002178,30,2026-01-17,Adhesives,29,8946.11,P010
TXN002179,31,2026-01-17,Sealants,46,28291.81,P006
TXN002180,39,2026-01-18,Adhesives,86,26927.47,P011
TXN002181,101,2026-01-18,Sealants,86,57922.68,P018
TXN002182,3,2026-01-18,Construction Chemicals,1,1529.75,P017
TXN002183,83,2026-01-18,Adhesives,22,6947.1,P011
TXN002184,34,2026-01-18,Construction Chemicals,45,71382.84,P020
TXN002185,93,2026-01-18,Industrial Resins,33,62506.35,P012
TXN002186,115,2026-01-19,Adhesives,67,25614.61,P004
TXN002187,115,2026-01-19,Art & Craft,76,12359.7,P004
TXN002188,103,2026-01-19,Industrial Resins,23,53101.2,P010
TXN002189,38,2026-01-19,Adhesives,47,15667.45,P010
TXN002190,83,2026-01-19,Industrial Resins,25,57734.29,P011
TXN002191,2,2026-01-19,Construction Chemicals,4,6319.67,P018
TXN002192,95,2026-01-19,Art & Craft,25,4502.94,P008
TXN002193,10,2026-01-20,Industrial Resins,78,172297.63,P014
TXN002194,5,2026-01-20,Sealants,71,46972.1,P023
TXN002195,5,2026-01-20,Sealants,30,17780.28,P023
TXN002196,3,2026-01-20,Sealants,83,47898.94,P017
TXN002197,114,2026-01-20,Sealants,1,607.06,P024
TXN002198,103,2026-01-21,Adhesives,83,30300.96,P010
TXN002199,12,2026-01-21,Sealants,53,28980.54,P024
TXN002200,39,2026-01-21,Industrial Resins,70,150204.15,P011
TXN002201,13,2026-01-21,Adhesives,36,12080.2,P010
TXN002202,84,2026-01-21,Construction Chemicals,21,27514.21,P018
TXN002203,9,2026-01-21,Sealants,48,32891.09,P020
