transaction_id,customer_code,transaction_date,product_category,quantity,revenue,salesperson_id
TXN001976,19,2026-04-01,Industrial Resins,225,102344.65,P006
TXN001977,114,2025-08-22,Construction Chemicals,120,20230.89,P012
TXN001978,63,2026-08-01,Adhesives,72,8722.14,P016
TXN001979,112,2026-03-30,Adhesives,223,26659.26,P006
TXN001980,73,2026-02-23,Art & Craft,470,27285.32,P005
TXN001981,61,2025-12-20,Industrial Resins,77,40517.02,P010
TXN001982,82,2026-01-18,Art & Craft,399,23700.26,P024
TXN001983,20,2025-09-29,Construction Chemicals,55,10493.63,P012
TXN001984,80,2026-02-14,Art & Craft,208,11813.12,P006
TXN001985,44,2026-01-21,Industrial Resins,33,18011.66,P006
TXN001986,95,2026-06-12,Construction Chemicals,340,56163.61,P024
TXN001987,91,2025-08-05,Adhesives,302,37183.03,P011
TXN001988,91,2025-10-10,Construction Chemicals,297,55012.05,P011
TXN001989,72,2025-12-01,Adhesives,108,14139.8,P004
TXN001990,74,2026-05-31,Adhesives,500,60842.93,P005
TXN001991,97,2026-07-05,Art & Craft,267,17291.55,P017
TXN001992,85,2026-04-17,Industrial Resins,102,55716.24,P012
TXN001993,101,2025-07-02,Sealants,135,35975.41,P011
TXN001994,114,2025-12-05,Industrial Resins,237,108656.16,P012
TXN001995,78,2025-12-27,Construction Chemicals,215,39388.03,P024
TXN001996,111,2026-02-04,Adhesives,184,21801.87,P017
TXN001997,4,2026-07-20,Industrial Resins,172,83970.59,P006
TXN001998,15,2026-06-23,Adhesives,287,32154.26,P024
TXN001999,24,2026-03-31,Construction Chemicals,403,66586.33,P018
TXN002000,53,2026-03-22,Sealants,40,10228.95,P012
TXN002001,24,2026-02-17,Adhesives,375,41026.52,P018
TXN002002,13,2026-03-23,Construction Chemicals,82,14502.65,P006
TXN002003,34,2026-07-05,Art & Craft,492,31454.99,P018
TXN002004,7,2025-11-08,Sealants,132,34664.08,P004
TXN002005,31,2026-02-19,Art & Craft,270,17017.74,P005
TXN002006,15,2025-11-25,Construction Chemicals,41,7111.86,P024
TXN002007,53,2025-10-15,Adhesives,257,27934.29,P012
TXN002008,30,2025-11-08,Adhesives,147,17830.78,P012
TXN002009,87,2025-10-06,Adhesives,136,17178.36,P011
TXN002010,101,2026-01-19,Sealants,165,41813.03,P011
TXN002011,11,2026-06-24,Industrial Resins,114,60224.85,P010
TXN002012,48,2025-12-03,Industrial Resins,96,50707.43,P016
TXN002013,55,2025-07-15,Industrial Resins,241,109457.19,P004
TXN002014,60,2026-06-11,Industrial Resins,158,81418.33,P024
TXN002015,1,2026-04-18,Adhesives,487,63370.12,P006
TXN002016,77,2026-03-09,Construction Chemicals,439,81864.69,P010
TXN002017,108,2026-04-13,Sealants,309,82513.57,P018
TXN002018,6,2026-07-31,Sealants,388,97661.33,P012
TXN002019,39,2025-07-06,Adhesives,212,26449.61,P023
TXN002020,18,2026-05-20,Industrial Resins,153,82287.67,P018
TXN002021,79,2025-09-20,Industrial Resins,500,265102.83,P023
TXN002022,44,2026-04-18,Construction Chemicals,395,74054.26,P006
TXN002023,32,2025-11-02,Construction Chemicals,184,31203.17,P018
TXN002024,43,2025-10-09,Adhesives,477,59436.24,P011
TXN002025,119,2026-08-31,Adhesives,321,38339.18,P004
TXN002026,87,2025-09-13,Sealants,221,55866.49,P011
TXN002027,91,2026-07-25,Art & Craft,400,23485.4,P011
TXN002028,101,2025-07-05,Adhesives,285,30991.68,P011
TXN002029,105,2025-07-15,Art & Craft,354,19640.27,P012
TXN002030,49,2025-07-02,Industrial Resins,193,94314.29,P006
TXN002031,99,2026-05-29,Adhesives,73,8694.64,P005
TXN002032,57,2025-08-12,Adhesives,123,15477.76,P018
TXN002033,36,2025-10-25,Construction Chemicals,108,17845.79,P024
TXN002034,81,2026-05-08,Construction Chemicals,423,79456.8,P018
TXN002035,64,2025-09-09,Construction Chemicals,28,4819.0,P023
TXN002036,91,2025-07-11,Industrial Resins,117,52733.48,P011
TXN002037,82,2025-11-17,Art & Craft,66,4252.97,P024
TXN002038,65,2025-10-02,Art & Craft,97,5880.28,P012
TXN002039,95,2025-11-19,Industrial Resins,354,183456.38,P024
TXN002040,23,2026-08-02,Adhesives,311,34545.23,P018
TXN002041,17,2026-05-11,Construction Chemicals,487,88885.54,P017
TXN002042,113,2026-05-29,Industrial Resins,383,202310.28,P006
TXN002043,109,2025-10-25,Adhesives,364,45232.69,P018
TXN002044,33,2026-01-29,Industrial Resins,462,228871.39,P006
TXN002045,83,2026-01-26,Adhesives,447,58347.01,P006
TXN002046,109,2025-12-13,Art & Craft,150,8319.09,P018
TXN002047,60,2026-08-13,Art & Craft,195,11740.38,P024
TXN002048,114,2026-02-01,Sealants,34,8122.49,P012
TXN002049,69,2026-05-28,Art & Craft,171,9244.59,P012
TXN002050,43,2026-08-23,Adhesives,460,55992.89,P011
TXN002051,95,2026-07-28,Sealants,363,89367.34,P024
TXN002052,118,2026-03-29,Sealants,110,25654.65,P017
TXN002053,9,2025-07-18,Adhesives,24,2868.46,P016
TXN002054,4,2026-03-17,Industrial Resins,418,214279.22,P006
TXN002055,108,2026-05-05,Construction Chemicals,136,22559.99,P018
TXN002056,44,2025-07-25,Adhesives,430,49882.63,P006
TXN002057,31,2026-01-23,Adhesives,407,49816.46,P005
TXN002058,98,2026-07-03,Adhesives,330,39175.93,P005
TXN002059,11,2026-03-28,Adhesives,479,52115.32,P010
TXN002060,114,2025-07-21,Adhesives,410,45534.95,P012
TXN002061,57,2026-01-26,Adhesives,164,20115.87,P018
TXN002062,9,2026-08-09,Adhesives,356,38924.67,P016
TXN002063,38,2025-08-15,Art & Craft,215,11857.24,P016
TXN002064,53,2025-10-02,Sealants,452,115250.41,P012
TXN002065,80,2025-07-24,Adhesives,242,28365.81,P006
TXN002066,55,2025-10-06,Industrial Resins,327,150461.79,P004
TXN002067,87,2025-11-08,Adhesives,242,29139.97,P011
TXN002068,25,2025-09-04,Adhesives,62,6714.29,P016
TXN002069,9,2025-11-15,Industrial Resins,414,221108.27,P016
TXN002070,17,2026-01-01,Industrial Resins,141,68461.02,P017
TXN002071,93,2026-06-26,Industrial Resins,237,111056.38,P005
TXN002072,103,2025-11-09,Adhesives,40,4442.57,P006
TXN002073,56,2026-03-29,Industrial Resins,343,180225.02,P024
TXN002074,75,2026-01-07,Industrial Resins,407,189076.92,P012
TXN002075,40,2026-08-31,Industrial Resins,185,88634.68,P018
TXN002076,67,2026-08-06,Industrial Resins,346,179169.19,P018
TXN002077,31,2025-06-22,Industrial Resins,429,228879.0,P005
TXN002078,7,2026-05-25,Art & Craft,186,10480.15,P004
TXN002079,82,2026-05-31,Sealants,412,94109.12,P024
TXN002080,86,2026-01-08,Art & Craft,365,22740.26,P024
TXN002081,77,2026-03-17,Construction Chemicals,446,81538.96,P010
TXN002082,79,2026-07-13,Construction Chemicals,224,38937.98,P023
TXN002083,59,2026-09-03,Adhesives,263,29788.89,P006
TXN002084,82,2025-10-20,Sealants,364,86090.99,P024
TXN002085,28,2025-07-14,Sealants,256,67002.7,P012
TXN002086,43,2025-07-09,Art & Craft,115,6762.43,P011
TXN002087,1,2026-08-20,Construction Chemicals,15,2469.81,P006
TXN002088,72,2026-05-28,Adhesives,82,9427.85,P004
TXN002089,81,2026-08-13,Industrial Resins,477,251165.91,P018
TXN002090,4,2026-05-15,Sealants,111,26551.76,P006
TXN002091,114,2025-06-28,Construction Chemicals,378,63607.66,P012
TXN002092,71,2026-06-06,Sealants,101,23714.74,P012
TXN002093,108,2025-07-06,Construction Chemicals,476,78846.0,P018
TXN002094,87,2026-07-10,Sealants,204,52579.67,P011
TXN002095,44,2026-02-27,Sealants,166,41136.49,P006
TXN002096,104,2025-12-09,Construction Chemicals,348,58522.8,P022
TXN002097,103,2025-09-05,Industrial Resins,461,227444.4,P006
TXN002098,9,2026-06-30,Adhesives,83,10722.38,P016
TXN002099,102,2025-09-14,Sealants,108,27175.8,P006
TXN002100,48,2025-10-14,Construction Chemicals,316,56078.45,P016
TXN002101,32,2026-05-31,Adhesives,400,49113.87,P018
TXN002102,110,2026-03-21,Industrial Resins,160,84633.4,P022
TXN002103,32,2025-06-15,Adhesives,332,42195.44,P018
TXN002104,17,2026-05-20,Industrial Resins,309,166422.28,P017
TXN002105,94,2025-09-30,Adhesives,411,49030.66,P004
TXN002106,79,2025-08-16,Adhesives,95,11419.64,P023
TXN002107,113,2026-01-10,Industrial Resins,201,100471.61,P006
TXN002108,23,2025-09-14,Construction Chemicals,374,65621.9,P018
TXN002109,62,2026-02-11,Art & Craft,252,14419.45,P024
TXN002110,82,2026-05-15,Industrial Resins,342,155151.87,P024
TXN002111,115,2026-02-14,Sealants,241,64626.18,P010
TXN002112,28,2025-11-16,Construction Chemicals,227,44036.53,P012
TXN002113,21,2026-06-28,Construction Chemicals,140,25454.78,P012
TXN002114,97,2026-03-08,Adhesives,161,19105.57,P017
TXN002115,30,2025-10-21,Industrial Resins,31,15392.28,P012
TXN002116,44,2026-02-07,Art & Craft,240,14306.55,P006
TXN002117,48,2026-08-23,Art & Craft,172,9851.51,P016
TXN002118,23,2026-07-28,Art & Craft,129,7377.19,P018
TXN002119,46,2025-12-16,Adhesives,160,20515.6,P004
TXN002120,70,2026-05-11,Adhesives,412,47229.29,P004
TXN002121,13,2025-11-29,Adhesives,46,5365.7,P006
TXN002122,26,2026-04-29,Construction Chemicals,110,20493.43,P006
TXN002123,39,2026-06-26,Construction Chemicals,107,20052.14,P023
TXN002124,110,2025-08-06,Industrial Resins,477,227106.16,P022
TXN002125,39,2026-02-10,Construction Chemicals,431,75200.35,P023
TXN002126,52,2026-01-06,Industrial Resins,397,204665.75,P006
TXN002127,84,2025-06-18,Industrial Resins,399,217514.41,P018
TXN002128,51,2026-05-20,Sealants,126,32907.02,P016
TXN002129,61,2025-11-26,Sealants,274,69691.95,P010
TXN002130,97,2026-03-14,Art & Craft,379,24169.88,P017
TXN002131,102,2026-01-28,Adhesives,170,21810.87,P006
TXN002132,99,2025-06-25,Art & Craft,117,6933.91,P005
TXN002133,72,2025-06-14,Adhesives,201,22378.3,P004
TXN002134,17,2025-12-23,Construction Chemicals,492,92772.0,P017
TXN002135,104,2026-01-30,Construction Chemicals,183,31131.53,P022
TXN002136,88,2025-12-03,Art & Craft,400,25337.49,P012
TXN002137,39,2025-07-29,Construction Chemicals,310,50479.36,P023
TXN002138,5,2026-03-19,Sealants,88,24099.87,P005
TXN002139,73,2025-06-18,Industrial Resins,477,243643.84,P005
TXN002140,51,2026-08-03,Art & Craft,114,7453.81,P016
TXN002141,69,2026-03-20,Art & Craft,106,6327.92,P012
TXN002142,73,2026-07-19,Art & Craft,337,21816.34,P005
TXN002143,22,2026-08-19,Adhesives,355,43050.77,P016
TXN002144,106,2026-05-26,Industrial Resins,260,117697.8,P005
TXN002145,9,2026-04-08,Art & Craft,155,8752.96,P016
TXN002146,85,2026-02-28,Industrial Resins,45,22295.99,P012
TXN002147,67,2026-02-06,Adhesives,97,11236.73,P018
TXN002148,51,2026-02-02,Sealants,66,15276.15,P016
TXN002149,62,2025-06-18,Adhesives,209,27362.77,P024
TXN002150,27,2026-01-26,Sealants,455,107054.15,P011
TXN002151,105,2026-03-30,Art & Craft,91,5573.25,P012
TXN002152,76,2026-01-13,Sealants,267,69643.91,P024
TXN002153,36,2026-01-19,Sealants,13,3569.21,P024
TXN002154,9,2025-12-09,Art & Craft,319,20317.36,P016
TXN002155,43,2026-01-11,Industrial Resins,460,229584.1,P011
TXN002156,74,2025-10-09,Adhesives,387,42642.16,P005
TXN002157,113,2025-09-05,Art & Craft,187,11669.51,P006
TXN002158,102,2025-07-17,Construction Chemicals,210,38654.49,P006
TXN002159,109,2025-10-23,Sealants,222,52715.4,P018
TXN002160,94,2025-10-02,Art & Craft,244,14302.3,P004
TXN002161,24,2026-08-13,Industrial Resins,58,28382.6,P018
TXN002162,31,2025-12-03,Sealants,150,40369.17,P005
TXN002163,38,2026-05-16,Adhesives,367,46035.34,P016
TXN002164,117,2025-11-25,Art & Craft,220,14499.91,P011
TXN002165,16,2025-12-20,Construction Chemicals,49,9270.52,P022
TXN002166,99,2026-04-28,Construction Chemicals,219,39033.18,P005
TXN002167,27,2026-07-29,Industrial Resins,32,15878.94,P011
TXN002168,82,2026-02-12,Art & Craft,205,11915.4,P024
TXN002169,110,2026-04-29,Sealants,213,48327.3,P022
TXN002170,15,2026-01-10,Sealants,177,45757.12,P024
TXN002171,63,2025-10-03,Art & Craft,44,2419.59,P016
TXN002172,32,2026-04-15,Art & Craft,81,4831.61,P018
TXN002173,108,2025-10-29,Sealants,97,25891.7,P018
TXN002174,13,2025-08-21,Sealants,160,36993.21,P006
TXN002175,51,2026-08-30,Sealants,49,12669.91,P016
TXN002176,87,2026-06-05,Construction Chemicals,88,15652.0,P011
TXN002177,28,2026-05-17,Adhesives,467,58001.89,P012
TXN002178,57,2025-12-11,Adhesives,438,53976.92,P018
TXN002179,83,2026-01-20,Adhesives,209,26034.78,P006
TXN002180,7,2026-02-23,Industrial Resins,12,5458.4,P004
TXN002181,99,2026-05-05,Sealants,485,115180.22,P005
TXN002182,26,2026-08-28,Adhesives,18,2126.17,P006
TXN002183,44,2026-05-15,Sealants,358,92524.2,P006
TXN002184,113,2025-09-29,Adhesives,418,53524.58,P006
TXN002185,22,2026-07-11,Sealants,32,7865.09,P016
TXN002186,105,2026-05-30,Construction Chemicals,175,31890.94,P012
TXN002187,80,2026-01-28,Sealants,488,123017.54,P006
TXN002188,16,2026-03-23,Sealants,119,27405.02,P022
TXN002189,23,2026-08-29,Adhesives,215,26594.6,P018
TXN002190,50,2025-10-03,Sealants,244,57585.17,P011
TXN002191,105,2026-08-13,Construction Chemicals,342,63085.57,P012
TXN002192,9,2025-11-02,Sealants,220,52816.88,P016
TXN002193,64,2025-06-26,Adhesives,374,45204.77,P023
TXN002194,73,2025-11-01,Sealants,138,37667.34,P005
TXN002195,42,2025-08-06,Art & Craft,357,23238.79,P006
TXN002196,89,2025-08-11,Sealants,180,42077.98,P006
TXN002197,114,2026-08-01,Construction Chemicals,445,82765.26,P012
TXN002198,43,2026-01-18,Adhesives,321,41694.84,P011
TXN002199,49,2025-12-21,Industrial Resins,337,176649.13,P006
TXN002200,76,2025-08-12,Adhesives,129,13997.68,P024
TXN002201,115,2026-01-28,Adhesives,168,19097.15,P010
TXN002202,97,2026-06-26,Sealants,327,74873.02,P017
TXN002203,48,2026-02-24,Art & Craft,161,9084.29,P016
TXN002204,27,2025-11-02,Adhesives,131,17051.2,P011
TXN002205,57,2025-10-10,Construction Chemicals,78,13416.98,P018
TXN002206,101,2026-02-04,Adhesives,276,35052.75,P011
TXN002207,83,2025-06-28,Construction Chemicals,394,64164.07,P006
TXN002208,94,2025-12-02,Construction Chemicals,185,31583.38,P004
TXN002209,7,2025-09-01,Sealants,420,108934.35,P004
TXN002210,29,2026-03-24,Industrial Resins,456,222595.76,P022
TXN002211,24,2025-06-16,Art & Craft,332,17952.07,P018
TXN002212,63,2025-10-15,Adhesives,498,56084.35,P016
TXN002213,19,2025-11-05,Sealants,74,16989.51,P006
TXN002214,71,2026-01-29,Sealants,130,32548.26,P012
TXN002215,93,2026-05-26,Art & Craft,169,9458.91,P005
TXN002216,32,2026-04-02,Art & Craft,100,6127.02,P018
TXN002217,37,2026-05-24,Industrial Resins,239,130678.65,P010
TXN002218,35,2026-03-04,Art & Craft,50,3270.61,P024
TXN002219,51,2026-01-31,Art & Craft,95,5666.61,P016
TXN002220,65,2026-06-17,Industrial Resins,386,190430.42,P012
TXN002221,105,2026-01-29,Art & Craft,20,1262.86,P012
TXN002222,110,2026-04-04,Adhesives,398,51642.48,P022
TXN002223,77,2026-06-07,Industrial Resins,88,44465.1,P010
TXN002224,33,2026-04-12,Art & Craft,247,14244.53,P006
TXN002225,49,2026-03-18,Industrial Resins,320,159387.02,P006
TXN002226,18,2026-05-30,Art & Craft,110,6144.24,P018
TXN002227,1,2025-08-29,Adhesives,451,54127.57,P006
TXN002228,48,2026-02-14,Art & Craft,217,14128.5,P016
TXN002229,96,2025-10-11,Construction Chemicals,206,37002.51,P024
TXN002230,76,2026-07-03,Adhesives,219,28303.56,P024
TXN002231,50,2026-01-24,Industrial Resins,93,43656.32,P011
TXN002232,33,2025-10-14,Construction Chemicals,270,50632.73,P006
TXN002233,89,2026-02-19,Construction Chemicals,366,60052.32,P006
TXN002234,119,2026-01-03,Art & Craft,386,21987.14,P004
TXN002235,5,2026-08-21,Construction Chemicals,333,62416.23,P005
TXN002236,90,2025-09-21,Sealants,143,36503.86,P004
TXN002237,19,2025-09-30,Construction Chemicals,136,24980.12,P006
TXN002238,108,2026-07-19,Sealants,16,3693.38,P018
TXN002239,83,2026-07-25,Art & Craft,213,13306.71,P006
TXN002240,67,2025-07-07,Sealants,458,112735.44,P018
TXN002241,55,2025-12-06,Construction Chemicals,364,62928.29,P004
TXN002242,85,2026-02-06,Art & Craft,310,17885.68,P012
TXN002243,97,2025-08-03,Adhesives,65,8012.44,P017
TXN002244,103,2025-08-17,Construction Chemicals,426,71200.65,P006
TXN002245,27,2026-06-10,Art & Craft,367,21174.87,P011
TXN002246,105,2025-08-04,Art & Craft,10,551.62,P012
TXN002247,90,2026-04-10,Art & Craft,278,16402.59,P004
TXN002248,94,2026-06-01,Art & Craft,97,5443.33,P004
TXN002249,91,2025-12-21,Sealants,111,27674.92,P011
TXN002250,15,2026-06-01,Art & Craft,300,19131.73,P024
TXN002251,26,2025-08-12,Adhesives,393,44167.5,P006
TXN002252,25,2026-01-22,Construction Chemicals,471,91081.11,P016
TXN002253,81,2026-06-11,Industrial Resins,65,34894.35,P018
TXN002254,11,2026-04-16,Construction Chemicals,53,9306.71,P010
TXN002255,9,2026-01-03,Construction Chemicals,25,4577.08,P016
TXN002256,63,2025-08-16,Adhesives,14,1532.51,P016
TXN002257,1,2026-07-17,Industrial Resins,414,227187.42,P006
TXN002258,28,2025-10-31,Industrial Resins,415,187051.37,P012
TXN002259,67,2025-08-13,Construction Chemicals,487,87413.26,P018
TXN002260,44,2025-09-20,Industrial Resins,229,110757.0,P006
TXN002261,114,2026-03-04,Construction Chemicals,171,32730.51,P012
TXN002262,86,2026-03-06,Art & Craft,203,12449.93,P024
TXN002263,112,2026-01-14,Construction Chemicals,422,69885.89,P006
TXN002264,112,2026-06-25,Art & Craft,381,24393.55,P006
TXN002265,4,2026-04-14,Industrial Resins,72,38656.84,P006
TXN002266,90,2025-09-18,Sealants,198,49023.99,P004
TXN002267,85,2026-05-31,Art & Craft,273,16095.4,P012
TXN002268,1,2025-06-14,Construction Chemicals,18,3326.69,P006
TXN002269,6,2025-10-29,Construction Chemicals,357,63544.22,P012
TXN002270,63,2026-07-25,Art & Craft,388,23804.23,P016
TXN002271,45,2026-01-04,Art & Craft,490,31937.12,P024
TXN002272,85,2025-10-29,Adhesives,385,45136.09,P012
TXN002273,25,2025-11-16,Sealants,455,114206.24,P016
TXN002274,101,2025-07-24,Industrial Resins,26,12032.44,P011
TXN002275,12,2025-11-28,Construction Chemicals,436,81196.38,P006
TXN002276,112,2026-07-07,Art & Craft,96,6216.66,P006
TXN002277,62,2026-06-09,Industrial Resins,133,63086.63,P024
TXN002278,97,2025-09-03,Adhesives,64,7580.0,P017
TXN002279,4,2026-02-20,Sealants,485,131652.46,P006
TXN002280,99,2025-09-29,Construction Chemicals,122,22922.62,P005
TXN002281,61,2025-12-05,Adhesives,350,38940.35,P010
TXN002282,82,2026-03-18,Art & Craft,56,3558.6,P024
TXN002283,112,2025-11-01,Sealants,487,123599.92,P006
TXN002284,9,2025-08-20,Construction Chemicals,203,39537.5,P016
TXN002285,95,2025-11-21,Art & Craft,344,21226.6,P024
TXN002286,110,2026-04-25,Art & Craft,423,24026.57,P022
TXN002287,15,2026-03-14,Construction Chemicals,54,8964.53,P024
TXN002288,95,2026-07-07,Industrial Resins,489,229250.85,P024
TXN002289,74,2026-02-22,Construction Chemicals,75,14453.99,P005
TXN002290,74,2025-12-04,Adhesives,169,18503.01,P005
TXN002291,25,2026-03-02,Art & Craft,226,13070.87,P016
TXN002292,103,2025-11-06,Sealants,276,71259.65,P006
TXN002293,29,2025-06-25,Adhesives,212,22942.75,P022
TXN002294,59,2026-04-06,Construction Chemicals,84,16076.03,P006
TXN002295,108,2026-06-21,Sealants,265,68634.75,P018
TXN002296,77,2025-06-27,Construction Chemicals,84,15867.11,P010
TXN002297,103,2025-12-21,Adhesives,316,36555.94,P006
TXN002298,89,2025-09-08,Adhesives,150,19788.65,P006
TXN002299,74,2025-12-25,Art & Craft,333,21293.43,P005
TXN002300,38,2026-03-18,Art & Craft,40,2630.95,P016
TXN002301,20,2025-07-17,Sealants,444,116165.01,P012
TXN002302,29,2026-06-05,Adhesives,482,62067.32,P022
TXN002303,110,2025-07-14,Art & Craft,382,22424.05,P022
TXN002304,85,2026-03-16,Sealants,21,5300.34,P012
TXN002305,55,2026-02-16,Art & Craft,188,11861.4,P004
TXN002306,10,2025-09-13,Industrial Resins,382,182712.12,P023
TXN002307,119,2026-02-15,Sealants,368,98555.04,P004
TXN002308,13,2025-11-11,Sealants,175,45957.33,P006
TXN002309,111,2026-04-02,Adhesives,445,58041.27,P017
TXN002310,59,2025-09-13,Sealants,305,70722.8,P006
TXN002311,62,2026-05-16,Construction Chemicals,469,78423.19,P024
TXN002312,103,2026-03-03,Sealants,386,99418.89,P006
TXN002313,93,2025-06-22,Industrial Resins,62,32105.57,P005
TXN002314,19,2025-09-22,Art & Craft,496,32633.03,P006
TXN002315,108,2026-03-06,Sealants,484,110263.22,P018
TXN002316,61,2025-12-15,Sealants,493,112218.44,P010
TXN002317,84,2026-06-20,Construction Chemicals,313,55594.3,P018
TXN002318,81,2026-05-04,Art & Craft,135,7345.07,P018
TXN002319,51,2026-06-08,Art & Craft,164,10209.95,P016
TXN002320,84,2025-07-24,Art & Craft,407,25356.73,P018
TXN002321,86,2025-07-13,Adhesives,408,48604.29,P024
TXN002322,84,2026-01-20,Art & Craft,150,9238.2,P018
TXN002323,48,2026-07-04,Adhesives,71,7866.73,P016
TXN002324,63,2025-11-15,Industrial Resins,125,56537.83,P016
TXN002325,74,2026-07-18,Art & Craft,150,9348.71,P005
TXN002326,102,2025-10-09,Industrial Resins,102,49816.39,P006
TXN002327,90,2026-07-16,Art & Craft,162,9858.85,P004
TXN002328,42,2025-07-24,Adhesives,375,48679.92,P006
TXN002329,69,2026-08-25,Sealants,217,57644.62,P012
TXN002330,51,2025-07-16,Industrial Resins,428,215558.64,P016
TXN002331,68,2025-11-09,Art & Craft,42,2529.53,P024
TXN002332,69,2025-10-02,Adhesives,395,49798.33,P012
TXN002333,115,2025-09-14,Adhesives,102,13126.18,P010
TXN002334,24,2026-03-28,Adhesives,294,34907.68,P018
TXN002335,16,2025-10-05,Adhesives,75,9135.15,P022
TXN002336,21,2025-08-15,Adhesives,297,33906.19,P012
TXN002337,5,2026-03-02,Adhesives,73,8770.77,P005
TXN002338,70,2025-10-03,Sealants,226,61891.27,P004
TXN002339,1,2025-12-13,Sealants,163,37051.26,P006
TXN002340,116,2026-06-25,Construction Chemicals,347,62886.01,P012
TXN002341,74,2026-03-08,Art & Craft,365,21080.66,P005
TXN002342,78,2026-07-16,Industrial Resins,271,127636.65,P024
TXN002343,85,2026-06-24,Adhesives,131,14263.49,P012
TXN002344,39,2025-11-26,Sealants,500,115855.2,P023
TXN002345,28,2025-08-27,Industrial Resins,193,92203.74,P012
TXN002346,80,2026-04-24,Art & Craft,48,2908.71,P006
TXN002347,49,2026-04-27,Sealants,214,53029.92,P006
TXN002348,87,2025-12-04,Art & Craft,491,30606.08,P011
TXN002349,27,2025-10-15,Adhesives,332,41693.95,P011
TXN002350,90,2025-10-03,Sealants,375,91352.67,P004
TXN002351,83,2025-07-11,Industrial Resins,319,148782.97,P006
TXN002352,20,2026-08-22,Construction Chemicals,413,73353.17,P012
TXN002353,78,2025-12-06,Sealants,49,11686.81,P024
TXN002354,15,2025-10-12,Industrial Resins,218,99537.91,P024
TXN002355,12,2026-04-18,Construction Chemicals,475,82653.15,P006
TXN002356,19,2026-02-23,Sealants,150,33823.97,P006
TXN002357,29,2026-07-03,Art & Craft,497,27464.24,P022
TXN002358,23,2025-11-07,Industrial Resins,382,205344.56,P018
TXN002359,106,2025-09-11,Art & Craft,58,3500.16,P005
TXN002360,74,2026-07-16,Construction Chemicals,292,50153.32,P005
TXN002361,115,2025-08-16,Adhesives,97,11216.3,P010
TXN002362,50,2025-09-22,Sealants,186,49346.59,P011
TXN002363,101,2025-06-26,Industrial Resins,292,148762.82,P011
TXN002364,52,2026-08-31,Art & Craft,313,17381.16,P006
TXN002365,88,2026-07-02,Industrial Resins,375,174580.92,P012
TXN002366,19,2026-08-08,Art & Craft,300,18847.52,P006
TXN002367,118,2025-09-22,Construction Chemicals,372,70676.66,P017
TXN002368,78,2026-01-23,Art & Craft,371,22072.07,P024
TXN002369,46,2026-01-28,Art & Craft,267,15336.97,P004
TXN002370,67,2026-07-22,Sealants,166,42625.77,P018
TXN002371,40,2026-07-20,Art & Craft,404,23332.15,P018
TXN002372,82,2026-07-19,Adhesives,49,6150.42,P024
TXN002373,22,2026-04-11,Industrial Resins,39,17879.88,P016
TXN002374,71,2026-01-30,Art & Craft,423,27280.22,P012
TXN002375,87,2026-01-02,Industrial Resins,487,254739.83,P011
TXN002376,64,2025-12-06,Industrial Resins,360,197926.36,P023
TXN002377,90,2026-05-30,Adhesives,217,23508.39,P004
TXN002378,117,2025-12-05,Adhesives,375,44324.81,P011
TXN002379,96,2025-10-01,Construction Chemicals,135,26701.92,P024
TXN002380,118,2025-10-29,Industrial Resins,360,183930.97,P017
TXN002381,58,2025-08-09,Sealants,355,96385.79,P005
TXN002382,68,2025-07-02,Sealants,99,22646.86,P024
TXN002383,18,2026-01-31,Industrial Resins,190,103597.19,P018
TXN002384,64,2026-07-09,Art & Craft,97,5672.5,P023
TXN002385,44,2025-08-08,Sealants,435,109600.85,P006
TXN002386,110,2026-04-07,Adhesives,158,18198.48,P022
TXN002387,34,2025-11-17,Sealants,11,2880.91,P018
TXN002388,51,2025-10-10,Sealants,482,115796.16,P016
TXN002389,66,2025-10-23,Adhesives,488,58127.32,P022
TXN002390,109,2025-10-24,Art & Craft,39,2272.49,P018
TXN002391,59,2026-09-02,Construction Chemicals,162,28307.9,P006
TXN002392,45,2026-07-15,Sealants,215,52186.22,P024
TXN002393,56,2025-12-15,Art & Craft,111,6106.88,P024
TXN002394,116,2025-12-29,Sealants,220,50862.27,P012
TXN002395,1,2026-05-12,Sealants,403,103906.16,P006
TXN002396,61,2026-01-28,Art & Craft,201,11575.88,P010
TXN002397,115,2026-07-11,Sealants,284,75423.92,P010
TXN002398,57,2025-08-18,Art & Craft,92,5122.42,P018
TXN002399,56,2025-09-06,Adhesives,193,24936.73,P024
TXN002400,26,2026-06-28,Adhesives,107,12287.62,P006
TXN002401,51,2026-08-19,Art & Craft,390,22610.08,P016
TXN002402,21,2025-09-29,Sealants,495,123237.55,P012
TXN002403,35,2025-12-25,Adhesives,225,26940.97,P024
TXN002404,103,2025-08-01,Sealants,176,46209.59,P006
TXN002405,113,2025-08-21,Art & Craft,266,16681.37,P006
TXN002406,108,2026-07-11,Art & Craft,77,4259.39,P018
TXN002407,102,2025-12-22,Adhesives,74,8268.24,P006
TXN002408,2,2026-03-13,Sealants,36,9320.96,P016
TXN002409,55,2026-01-02,Industrial Resins,387,174460.72,P004
TXN002410,38,2026-01-28,Construction Chemicals,258,42563.33,P016
TXN002411,32,2026-06-01,Industrial Resins,88,46017.39,P018
TXN002412,32,2026-04-23,Construction Chemicals,402,66788.57,P018
